id_beneficiario,id_projeto,nome,cpf,dt_nascimento,sexo,escolaridade,renda_mensal,faixa_renda,chefe_familia,dt_cadastro
1067,11,Ana Silva,489.922.530-61,1970-01-17,M,Superior,7603.26,De R$ 4.401 a R$ 8.000,N,2018-07-16
1068,11,Pedro Lima,818.186.766-92,1965-11-09,F,Pós-graduação,3925.87,De R$ 2.641 a R$ 4.400,S,2018-07-07
1069,11,Ricardo Oliveira,678.109.231-76,1988-12-31,M,Médio,1126.66,Até R$ 2.640,N,2018-05-07
1070,11,Beatriz Souza,480.732.524-30,1965-06-27,F,Médio,5092.67,De R$ 4.401 a R$ 8.000,S,2018-09-07
1071,11,Lucas Ferreira,212.905.266-13,1973-07-31,F,Médio,6142.16,De R$ 4.401 a R$ 8.000,N,2018-08-09
1072,11,Juliana Nascimento,428.129.902-13,1993-06-24,F,Fundamental,7344.66,De R$ 4.401 a R$ 8.000,N,2018-05-06
1073,11,João Alves,486.880.712-77,1972-12-12,M,Médio,7377.75,De R$ 4.401 a R$ 8.000,S,2018-05-01
1074,11,Maria Costa,167.215.587-69,1991-04-13,F,Pós-graduação,7259.76,De R$ 4.401 a R$ 8.000,S,2018-09-29
1075,11,Bruno Souza,231.430.772-79,1960-01-24,F,Fundamental,3042.3,De R$ 2.641 a R$ 4.400,N,2018-09-01
1076,11,Ricardo Alves,232.924.246-38,2011-04-01,M,Fundamental,2213.27,Até R$ 2.640,N,2018-07-09
1077,11,Juliana Oliveira,847.775.408-52,1969-06-10,F,Superior,2598.41,Até R$ 2.640,S,2018-07-20
1078,11,Fernanda Nascimento,854.971.135-59,1997-11-10,M,Médio,3498.35,De R$ 2.641 a R$ 4.400,S,2018-05-01
1079,11,Ricardo Oliveira,506.430.111-83,1972-10-28,F,Pós-graduação,5369.34,De R$ 4.401 a R$ 8.000,N,2018-06-15
1080,11,Beatriz Rodrigues,736.369.658-66,2011-10-13,M,Superior,3720.73,De R$ 2.641 a R$ 4.400,N,2018-07-23
1081,11,Bruno Alves,567.779.198-95,1976-09-18,F,Superior,2638.05,Até R$ 2.640,S,2018-07-30
1082,11,Diego Oliveira,196.332.568-24,1998-04-07,M,Superior,5424.51,De R$ 4.401 a R$ 8.000,S,2018-07-25
1083,11,Diego Santos,987.616.286-60,1987-07-18,M,Médio,4058.47,De R$ 2.641 a R$ 4.400,S,2018-05-02
1084,11,Marcos Alves,715.898.255-82,1977-10-28,M,Superior,6080.57,De R$ 4.401 a R$ 8.000,S,2018-10-22
1085,11,Lucas Santos,796.269.750-91,2007-08-17,M,Médio,2000.62,Até R$ 2.640,N,2018-06-18
1086,11,Patrícia Souza,499.634.531-70,1984-12-23,F,Superior,1152.17,Até R$ 2.640,S,2018-07-13
1087,11,Diego Souza,313.851.727-86,1960-01-12,M,Fundamental,1339.07,Até R$ 2.640,N,2018-06-02
1088,11,Lucas Lima,500.905.263-92,1972-11-24,F,Pós-graduação,4262.71,De R$ 2.641 a R$ 4.400,S,2018-06-30
1089,11,Juliana Oliveira,511.226.843-84,1991-06-09,M,Médio,1307.83,Até R$ 2.640,N,2018-06-03
1090,11,Ana Santos,633.418.636-23,1984-09-17,F,Médio,6276.21,De R$ 4.401 a R$ 8.000,N,2018-07-13
1091,11,Rafael Rodrigues,257.172.872-53,1971-03-15,F,Fundamental,4697.07,De R$ 4.401 a R$ 8.000,N,2018-07-02
1092,11,Felipe Nascimento,272.997.826-98,1970-02-14,F,Superior,5313.67,De R$ 4.401 a R$ 8.000,S,2018-09-08
1093,11,Rafael Nascimento,985.471.347-95,1969-03-30,F,Pós-graduação,1437.73,Até R$ 2.640,N,2018-05-12
1094,11,Juliana Souza,357.755.620-52,1969-06-08,F,Superior,7029.2,De R$ 4.401 a R$ 8.000,N,2018-05-19
1095,11,Bruno Lima,699.606.326-85,1961-02-27,F,Superior,1528.14,Até R$ 2.640,S,2018-08-30
1096,11,Vanessa Costa,721.631.991-95,2010-04-20,F,Fundamental,5167.81,De R$ 4.401 a R$ 8.000,S,2018-09-26
1097,11,Carlos Lima,469.694.788-87,1968-11-04,F,Pós-graduação,4944.5,De R$ 4.401 a R$ 8.000,S,2018-07-25
1098,11,Vanessa Alves,138.508.932-90,1999-06-30,F,Fundamental,6936.08,De R$ 4.401 a R$ 8.000,S,2018-09-20
1099,11,Amanda Santos,399.522.921-13,1976-03-19,F,Superior,973.84,Até R$ 2.640,N,2018-10-19
1100,11,Ricardo Souza,556.902.148-51,1990-11-12,F,Superior,3337.12,De R$ 2.641 a R$ 4.400,S,2018-06-20
1101,11,Diego Ferreira,858.510.871-54,2010-02-07,M,Pós-graduação,6349.82,De R$ 4.401 a R$ 8.000,S,2018-07-22
1102,11,Ricardo Ferreira,948.413.203-21,1991-07-24,F,Superior,5238.1,De R$ 4.401 a R$ 8.000,N,2018-10-08
1103,11,Beatriz Souza,976.824.597-54,1976-09-14,F,Pós-graduação,6247.26,De R$ 4.401 a R$ 8.000,N,2018-06-07
1104,11,Carlos Lima,695.417.618-99,1975-02-13,F,Médio,3123.87,De R$ 2.641 a R$ 4.400,N,2018-10-03
1105,11,Maria Nascimento,997.779.514-43,1966-10-24,M,Superior,2230.06,Até R$ 2.640,N,2018-08-07
1106,11,Carlos Souza,728.683.184-51,1971-12-08,M,Pós-graduação,7433.06,De R$ 4.401 a R$ 8.000,S,2018-06-29
1107,11,Juliana Silva,606.329.953-98,2009-02-28,M,Médio,1916.09,Até R$ 2.640,S,2018-08-18
1108,11,Pedro Lima,121.978.726-71,1979-05-17,F,Pós-graduação,1846.71,Até R$ 2.640,S,2018-08-11
1109,11,Vanessa Costa,742.689.496-43,1976-09-09,F,Superior,6904.91,De R$ 4.401 a R$ 8.000,N,2018-07-31
1110,11,Ricardo Ferreira,653.465.178-98,1992-09-13,M,Superior,7280.38,De R$ 4.401 a R$ 8.000,S,2018-09-12
1111,11,Larissa Rodrigues,648.421.207-87,2011-12-10,M,Superior,1727.11,Até R$ 2.640,S,2018-08-25
1112,11,João Rodrigues,733.548.609-85,1984-02-22,F,Fundamental,4934.67,De R$ 4.401 a R$ 8.000,S,2018-05-03
1113,11,João Ferreira,588.988.823-28,2010-03-27,M,Superior,4028.97,De R$ 2.641 a R$ 4.400,S,2018-07-07
1114,11,Ana Nascimento,602.541.821-27,2011-02-11,F,Médio,2614.49,Até R$ 2.640,N,2018-07-16
1115,11,Pedro Ferreira,338.683.917-75,2008-04-20,F,Médio,5819.88,De R$ 4.401 a R$ 8.000,N,2018-04-29
1116,11,Marcos Nascimento,222.893.172-88,2014-09-09,M,Pós-graduação,1181.39,Até R$ 2.640,S,2018-06-16
1117,11,Lucas Oliveira,130.764.606-25,1982-04-27,F,Fundamental,7854.43,De R$ 4.401 a R$ 8.000,S,2018-08-09
1118,11,Patrícia Costa,490.813.585-27,2011-06-30,F,Médio,5846.69,De R$ 4.401 a R$ 8.000,S,2018-07-16
1119,11,Felipe Souza,611.192.288-43,1991-11-11,F,Médio,2077.36,Até R$ 2.640,S,2018-07-26
1120,11,Carlos Alves,363.120.720-17,1967-04-26,M,Superior,3245.99,De R$ 2.641 a R$ 4.400,S,2018-06-10
1121,11,Larissa Silva,104.434.493-49,1960-02-26,M,Superior,7737.92,De R$ 4.401 a R$ 8.000,S,2018-06-11
1122,11,Bruno Oliveira,648.323.453-22,1976-11-28,M,Superior,5382.67,De R$ 4.401 a R$ 8.000,S,2018-08-18
1123,11,Camila Silva,737.139.650-25,1975-12-04,F,Superior,4452.77,De R$ 4.401 a R$ 8.000,S,2018-07-26
1124,11,Lucas Santos,609.297.717-29,1976-03-08,F,Pós-graduação,5048.77,De R$ 4.401 a R$ 8.000,N,2018-08-20
1125,11,Maria Ferreira,352.474.244-40,1970-06-10,F,Médio,5614.68,De R$ 4.401 a R$ 8.000,N,2018-05-08
1126,11,Bruno Nascimento,201.968.632-21,1992-02-23,F,Pós-graduação,1222.09,Até R$ 2.640,S,2018-07-09
1127,11,Beatriz Souza,741.536.513-65,1988-09-26,F,Fundamental,1775.42,Até R$ 2.640,N,2018-05-04
1128,11,Diego Rodrigues,724.498.413-73,2004-01-26,F,Fundamental,1551.09,Até R$ 2.640,S,2018-06-15
1129,11,Vanessa Nascimento,655.277.756-50,1968-01-01,M,Fundamental,3011.26,De R$ 2.641 a R$ 4.400,S,2018-07-14
1130,11,Diego Silva,943.945.800-65,1994-07-13,M,Superior,2155.32,Até R$ 2.640,S,2018-06-21
1131,11,Lucas Lima,829.427.174-36,1968-11-06,F,Médio,4092.08,De R$ 2.641 a R$ 4.400,S,2018-05-09
1132,11,Carlos Souza,104.346.775-52,1994-03-23,M,Pós-graduação,2283.41,Até R$ 2.640,S,2018-08-01
1133,11,Fernanda Nascimento,352.736.784-43,1996-01-23,F,Superior,1122.25,Até R$ 2.640,S,2018-10-12
1134,11,Ana Costa,943.523.486-45,1984-06-16,M,Pós-graduação,3746.26,De R$ 2.641 a R$ 4.400,N,2018-09-28
1135,11,Patrícia Silva,812.885.559-26,1960-12-07,M,Fundamental,5311.07,De R$ 4.401 a R$ 8.000,S,2018-05-27
1136,11,Bruno Santos,287.649.435-31,1974-04-04,F,Pós-graduação,7295.96,De R$ 4.401 a R$ 8.000,N,2018-09-12
1137,11,Vanessa Souza,211.879.222-60,1985-09-12,M,Fundamental,2849.87,De R$ 2.641 a R$ 4.400,N,2018-06-18
1138,11,João Rodrigues,590.211.214-39,1971-05-28,M,Pós-graduação,4531.22,De R$ 4.401 a R$ 8.000,S,2018-05-19
1139,11,Rafael Ferreira,548.856.246-66,1966-01-17,M,Médio,2540.61,Até R$ 2.640,S,2018-07-18
1140,11,Fernanda Ferreira,980.356.279-54,1963-12-04,F,Médio,4895.37,De R$ 4.401 a R$ 8.000,S,2018-08-06
1141,11,Pedro Alves,165.330.288-90,1994-02-03,M,Superior,1902.3,Até R$ 2.640,N,2018-05-04
1142,11,Ricardo Nascimento,641.394.670-30,1999-07-10,M,Superior,1299.56,Até R$ 2.640,S,2018-05-26
1143,11,Diego Silva,733.837.273-51,1965-11-04,F,Fundamental,3751.45,De R$ 2.641 a R$ 4.400,S,2018-05-24
1144,11,Ana Nascimento,159.933.496-82,1980-12-17,M,Médio,842.49,Até R$ 2.640,S,2018-09-19
1145,11,Bruno Nascimento,760.495.389-97,2008-12-11,F,Pós-graduação,1332.25,Até R$ 2.640,S,2018-10-19
1146,11,Marcos Rodrigues,590.256.565-78,2004-01-04,F,Médio,5210.78,De R$ 4.401 a R$ 8.000,S,2018-07-10
1147,11,Patrícia Souza,264.476.857-12,1975-08-23,F,Superior,7733.89,De R$ 4.401 a R$ 8.000,S,2018-05-08
1148,11,Diego Lima,511.228.960-90,2001-04-06,F,Médio,3754.67,De R$ 2.641 a R$ 4.400,N,2018-08-13
1149,11,Camila Rodrigues,497.574.472-53,1997-06-23,F,Pós-graduação,4116.19,De R$ 2.641 a R$ 4.400,S,2018-09-10
1150,11,Beatriz Nascimento,299.994.846-94,1978-06-22,F,Pós-graduação,2571.25,Até R$ 2.640,N,2018-08-01
1151,11,Fernanda Rodrigues,211.655.767-67,1987-07-14,F,Pós-graduação,2337.3,Até R$ 2.640,S,2018-06-18
1152,11,Lucas Costa,629.542.284-66,1979-06-26,M,Médio,3231.32,De R$ 2.641 a R$ 4.400,N,2018-09-20
1153,11,Vanessa Oliveira,756.511.688-35,1975-06-18,M,Pós-graduação,2767.9,De R$ 2.641 a R$ 4.400,N,2018-08-25
1154,11,Fernanda Rodrigues,423.725.881-88,1982-01-16,M,Fundamental,7049.82,De R$ 4.401 a R$ 8.000,S,2018-05-19
1155,11,João Ferreira,973.192.420-55,1961-12-04,M,Médio,862.41,Até R$ 2.640,S,2018-07-15
1156,11,Amanda Nascimento,948.557.586-53,1965-12-03,M,Superior,3413.17,De R$ 2.641 a R$ 4.400,N,2018-05-23
1157,11,Fernanda Oliveira,525.221.645-89,2010-05-29,F,Médio,1950.65,Até R$ 2.640,N,2018-10-24
1158,11,Ricardo Santos,779.250.555-22,1985-03-25,M,Médio,5767.74,De R$ 4.401 a R$ 8.000,N,2018-08-27
1159,11,Ana Nascimento,804.937.471-66,1994-01-13,M,Pós-graduação,4233.54,De R$ 2.641 a R$ 4.400,S,2018-08-31
1160,11,Amanda Santos,478.170.281-27,2010-11-06,F,Pós-graduação,3275.57,De R$ 2.641 a R$ 4.400,S,2018-05-26
1161,11,Amanda Souza,828.911.905-20,1977-09-07,F,Pós-graduação,7723.34,De R$ 4.401 a R$ 8.000,S,2018-10-04
1162,11,Lucas Ferreira,971.358.296-75,2012-12-16,F,Fundamental,3807.72,De R$ 2.641 a R$ 4.400,N,2018-07-18
1163,11,Ricardo Souza,369.559.543-53,1974-12-21,M,Superior,1174.48,Até R$ 2.640,N,2018-10-13
1164,11,João Oliveira,992.739.110-83,1967-03-14,M,Superior,3197.02,De R$ 2.641 a R$ 4.400,N,2018-06-18
1165,11,João Souza,813.484.443-56,2002-03-05,F,Pós-graduação,3536.12,De R$ 2.641 a R$ 4.400,N,2018-05-31
1166,11,Diego Lima,600.388.373-20,1991-01-23,F,Fundamental,5977.64,De R$ 4.401 a R$ 8.000,N,2018-09-05
1167,11,Fernanda Santos,348.176.281-57,1970-03-08,M,Médio,965.65,Até R$ 2.640,S,2018-05-20
1168,11,Ana Ferreira,991.732.172-29,1966-10-07,F,Superior,869.45,Até R$ 2.640,S,2018-10-01
1169,11,Fernanda Lima,863.183.290-21,1970-12-10,M,Fundamental,1204.4,Até R$ 2.640,N,2018-10-20
1170,11,Maria Costa,428.740.642-34,1980-11-28,F,Médio,2313.58,Até R$ 2.640,N,2018-09-29
1171,11,Vanessa Silva,553.289.619-10,1976-09-09,M,Médio,4178.32,De R$ 2.641 a R$ 4.400,S,2018-07-04
1172,11,Vanessa Lima,816.226.819-19,1972-11-28,M,Médio,7122.87,De R$ 4.401 a R$ 8.000,N,2018-06-25
1173,11,Vanessa Souza,715.522.618-91,1974-07-28,F,Médio,3641.61,De R$ 2.641 a R$ 4.400,N,2018-07-01
1174,11,Larissa Silva,770.799.357-46,1990-12-06,M,Fundamental,6095.19,De R$ 4.401 a R$ 8.000,S,2018-05-14
1175,11,João Nascimento,873.937.540-20,2004-04-23,F,Fundamental,3278.41,De R$ 2.641 a R$ 4.400,S,2018-07-18
1176,11,Marcos Nascimento,794.167.682-43,2012-10-06,F,Pós-graduação,6353.98,De R$ 4.401 a R$ 8.000,N,2018-08-28
1177,11,Bruno Ferreira,659.862.294-39,1993-03-26,M,Fundamental,4397.8,De R$ 2.641 a R$ 4.400,N,2018-08-10
1178,11,Amanda Costa,574.989.575-67,2001-09-17,M,Médio,7135.82,De R$ 4.401 a R$ 8.000,N,2018-08-13
1179,11,Amanda Costa,991.747.252-61,1962-03-13,F,Fundamental,7088.2,De R$ 4.401 a R$ 8.000,N,2018-10-14
1180,11,Lucas Lima,197.116.500-70,1975-07-02,M,Superior,1887.48,Até R$ 2.640,N,2018-06-17
1181,11,Lucas Souza,949.974.662-45,1961-12-11,M,Médio,4380.72,De R$ 2.641 a R$ 4.400,N,2018-09-30
1182,11,Lucas Rodrigues,781.161.461-23,2004-10-11,M,Superior,3916.56,De R$ 2.641 a R$ 4.400,N,2018-09-30
1183,11,Larissa Rodrigues,922.321.526-72,1985-12-15,M,Superior,1818.64,Até R$ 2.640,S,2018-07-23
1184,11,Felipe Nascimento,224.713.232-77,1987-11-13,F,Superior,5725.21,De R$ 4.401 a R$ 8.000,N,2018-10-21
1185,11,Bruno Santos,118.557.478-63,1971-06-30,M,Médio,3460.89,De R$ 2.641 a R$ 4.400,N,2018-10-21
1186,11,Amanda Rodrigues,905.387.668-53,1980-12-10,F,Médio,7353.05,De R$ 4.401 a R$ 8.000,S,2018-07-19
1187,11,Ricardo Nascimento,724.342.932-41,2011-05-05,F,Pós-graduação,7792.18,De R$ 4.401 a R$ 8.000,S,2018-07-17
1188,11,Patrícia Oliveira,738.429.183-77,2005-11-03,F,Pós-graduação,7141.24,De R$ 4.401 a R$ 8.000,N,2018-05-15
1189,11,Beatriz Souza,828.246.472-17,2000-04-28,F,Médio,3604.95,De R$ 2.641 a R$ 4.400,S,2018-10-07
1190,11,Rafael Rodrigues,675.249.902-44,1960-04-10,F,Pós-graduação,3155.94,De R$ 2.641 a R$ 4.400,N,2018-09-29
1191,11,Beatriz Nascimento,719.223.402-17,2008-02-11,M,Superior,2240.42,Até R$ 2.640,S,2018-08-02
1192,11,Ana Souza,367.309.247-47,1997-12-12,M,Fundamental,5844.65,De R$ 4.401 a R$ 8.000,N,2018-05-18
1193,11,Fernanda Rodrigues,740.491.668-30,1993-01-26,F,Superior,4147.56,De R$ 2.641 a R$ 4.400,S,2018-07-07
1194,11,Rafael Rodrigues,391.266.700-26,2000-11-26,F,Fundamental,2786.84,De R$ 2.641 a R$ 4.400,S,2018-05-11
1195,11,Marcos Oliveira,422.951.837-58,1989-04-17,M,Pós-graduação,4778.54,De R$ 4.401 a R$ 8.000,N,2018-08-07
1196,11,João Souza,431.679.874-82,1975-12-20,M,Fundamental,3151.6,De R$ 2.641 a R$ 4.400,S,2018-09-02
1197,11,Fernanda Oliveira,204.635.267-40,1965-09-24,M,Superior,7474.03,De R$ 4.401 a R$ 8.000,N,2018-07-23
1198,11,Maria Rodrigues,510.658.163-77,1967-04-13,F,Pós-graduação,3771.02,De R$ 2.641 a R$ 4.400,S,2018-09-15
1199,11,Camila Oliveira,218.881.989-43,1968-01-10,M,Médio,6663.42,De R$ 4.401 a R$ 8.000,S,2018-10-10
1200,11,Ricardo Rodrigues,143.143.324-39,2010-01-12,M,Médio,974.42,Até R$ 2.640,N,2018-07-19
1201,11,Patrícia Silva,622.883.396-73,1994-10-07,M,Pós-graduação,6242.93,De R$ 4.401 a R$ 8.000,S,2018-05-08
1202,11,Beatriz Lima,696.603.107-54,1977-12-14,M,Superior,5045.61,De R$ 4.401 a R$ 8.000,S,2018-08-07
1203,11,Ana Nascimento,388.372.669-57,1979-02-02,F,Médio,1896.24,Até R$ 2.640,S,2018-09-30
1204,11,Amanda Souza,502.222.766-46,1982-12-28,F,Fundamental,3208.3,De R$ 2.641 a R$ 4.400,N,2018-09-29
1205,11,Beatriz Oliveira,215.142.496-23,2005-11-30,M,Médio,6344.12,De R$ 4.401 a R$ 8.000,N,2018-10-21
1206,11,Pedro Ferreira,574.155.763-90,1979-03-25,M,Superior,7183.9,De R$ 4.401 a R$ 8.000,S,2018-09-05
1207,11,Beatriz Oliveira,981.441.311-73,1962-02-19,F,Superior,3031.29,De R$ 2.641 a R$ 4.400,N,2018-08-06
1208,11,Bruno Rodrigues,674.711.392-95,2013-12-28,M,Fundamental,6227.78,De R$ 4.401 a R$ 8.000,S,2018-04-28
1209,11,Ana Souza,100.410.555-58,1962-10-19,M,Fundamental,5258.79,De R$ 4.401 a R$ 8.000,S,2018-07-31
1210,11,Felipe Ferreira,177.386.527-93,1979-04-26,M,Superior,5449.56,De R$ 4.401 a R$ 8.000,S,2018-05-28
1211,11,Camila Lima,223.751.862-97,1987-02-05,M,Pós-graduação,1821.23,Até R$ 2.640,S,2018-05-01
1212,11,Ricardo Rodrigues,990.693.811-81,1970-02-06,F,Superior,1419.89,Até R$ 2.640,S,2018-10-24
1213,11,Fernanda Lima,166.507.794-58,2010-07-12,M,Fundamental,4254.02,De R$ 2.641 a R$ 4.400,N,2018-08-16
1214,11,Ana Nascimento,145.772.164-45,2001-10-12,F,Pós-graduação,3769.45,De R$ 2.641 a R$ 4.400,S,2018-07-05
1215,11,Beatriz Lima,806.558.929-10,1962-03-10,M,Pós-graduação,5632.95,De R$ 4.401 a R$ 8.000,N,2018-06-26
1216,11,Maria Nascimento,476.567.940-70,1964-03-29,M,Superior,2862.92,De R$ 2.641 a R$ 4.400,N,2018-09-16
1217,11,Marcos Costa,278.694.511-57,2008-07-06,F,Superior,1849.01,Até R$ 2.640,N,2018-06-04
1218,11,Felipe Ferreira,542.188.716-42,2004-05-13,M,Superior,5665.12,De R$ 4.401 a R$ 8.000,N,2018-10-10
1219,11,Diego Oliveira,143.451.618-90,2001-11-09,M,Superior,4045.53,De R$ 2.641 a R$ 4.400,S,2018-09-21
1220,11,Beatriz Costa,183.943.529-24,1972-07-07,M,Fundamental,7836.07,De R$ 4.401 a R$ 8.000,S,2018-07-02
1221,11,Lucas Lima,800.826.906-52,2009-05-20,F,Fundamental,5585.39,De R$ 4.401 a R$ 8.000,N,2018-08-01
1222,11,Larissa Costa,324.690.459-62,2009-03-15,M,Médio,7545.88,De R$ 4.401 a R$ 8.000,N,2018-06-06
1223,11,Larissa Santos,607.247.173-98,1976-11-23,F,Médio,5956.65,De R$ 4.401 a R$ 8.000,N,2018-07-14
1224,11,Carlos Lima,124.116.131-47,1978-10-09,M,Médio,4702.16,De R$ 4.401 a R$ 8.000,S,2018-10-19
1225,11,Camila Santos,532.466.777-61,1966-05-26,M,Superior,1282.56,Até R$ 2.640,N,2018-08-05
1226,11,Felipe Nascimento,703.589.750-88,1993-08-20,M,Pós-graduação,2300.83,Até R$ 2.640,S,2018-09-02
1227,11,Juliana Rodrigues,981.916.492-78,1988-09-03,M,Pós-graduação,3330.78,De R$ 2.641 a R$ 4.400,N,2018-10-20
1228,11,Patrícia Silva,599.877.188-70,2003-12-27,F,Fundamental,7961.4,De R$ 4.401 a R$ 8.000,S,2018-06-29
1229,11,Amanda Lima,718.580.135-51,1968-06-07,F,Pós-graduação,4073.74,De R$ 2.641 a R$ 4.400,S,2018-10-02
1230,11,Fernanda Nascimento,983.791.899-13,1996-11-01,F,Fundamental,1483.67,Até R$ 2.640,S,2018-08-24
1231,11,Patrícia Alves,769.841.149-42,1984-08-24,M,Pós-graduação,5819.34,De R$ 4.401 a R$ 8.000,S,2018-08-21
1232,11,João Souza,715.439.536-24,1986-04-27,M,Fundamental,6945.6,De R$ 4.401 a R$ 8.000,S,2018-08-29
1233,11,Patrícia Oliveira,891.485.144-48,2003-08-16,M,Médio,2593.11,Até R$ 2.640,N,2018-10-19
1234,11,Ricardo Rodrigues,927.817.218-22,2012-05-09,M,Médio,6887.88,De R$ 4.401 a R$ 8.000,S,2018-09-29
1235,11,Bruno Ferreira,913.815.540-12,2010-06-27,F,Fundamental,970.48,Até R$ 2.640,N,2018-08-27
1236,11,Diego Costa,168.166.189-43,1963-01-03,F,Pós-graduação,2808.1,De R$ 2.641 a R$ 4.400,N,2018-09-04
1237,11,Fernanda Santos,124.265.188-83,1981-10-27,M,Médio,7327.64,De R$ 4.401 a R$ 8.000,N,2018-10-13
1238,11,Juliana Rodrigues,168.908.772-33,2008-12-22,F,Fundamental,3487.88,De R$ 2.641 a R$ 4.400,S,2018-06-26
1239,11,Fernanda Costa,111.480.161-75,1978-02-28,M,Fundamental,1861.19,Até R$ 2.640,N,2018-09-24
1240,11,Fernanda Ferreira,349.981.591-37,2007-08-06,M,Pós-graduação,863.77,Até R$ 2.640,N,2018-08-28
1241,11,Patrícia Alves,748.742.654-19,1979-03-18,M,Médio,1513.14,Até R$ 2.640,S,2018-05-15
1242,11,Maria Nascimento,268.352.741-62,2002-11-08,F,Médio,4496.37,De R$ 4.401 a R$ 8.000,N,2018-08-10
1243,11,João Ferreira,899.504.128-34,1965-05-09,F,Pós-graduação,6217.07,De R$ 4.401 a R$ 8.000,N,2018-09-30
1244,11,Fernanda Rodrigues,729.909.621-62,1980-02-28,M,Médio,6189.98,De R$ 4.401 a R$ 8.000,N,2018-09-02
1245,11,Ana Costa,167.675.186-28,1966-09-25,M,Superior,3915.74,De R$ 2.641 a R$ 4.400,N,2018-08-06
1246,11,Amanda Souza,956.648.719-51,1985-03-12,F,Pós-graduação,4144.45,De R$ 2.641 a R$ 4.400,N,2018-08-04
1247,11,Rafael Nascimento,776.904.687-27,2012-11-21,F,Superior,5805.8,De R$ 4.401 a R$ 8.000,S,2018-10-22
1248,11,Diego Alves,731.746.164-42,2003-12-06,F,Superior,7821.63,De R$ 4.401 a R$ 8.000,N,2018-09-27
1249,11,Amanda Lima,679.295.456-49,2006-01-25,M,Superior,2440.46,Até R$ 2.640,N,2018-07-08
1250,11,Beatriz Nascimento,905.242.921-98,1983-09-04,F,Médio,5103.88,De R$ 4.401 a R$ 8.000,N,2018-09-13
1251,11,Camila Nascimento,632.277.220-47,2009-08-08,M,Médio,3112.23,De R$ 2.641 a R$ 4.400,N,2018-06-13
1252,11,Patrícia Rodrigues,834.377.681-68,2004-08-01,F,Médio,3499.99,De R$ 2.641 a R$ 4.400,N,2018-09-30
1253,11,Patrícia Alves,502.103.168-34,1966-06-18,F,Pós-graduação,2618.26,Até R$ 2.640,N,2018-09-15
1254,11,Larissa Nascimento,530.303.372-16,2012-05-09,F,Pós-graduação,6712.34,De R$ 4.401 a R$ 8.000,S,2018-08-27
1255,11,Carlos Oliveira,285.225.470-16,1999-03-22,M,Fundamental,3585.57,De R$ 2.641 a R$ 4.400,N,2018-05-25
1256,11,Fernanda Santos,860.803.533-36,2009-03-16,M,Fundamental,4653.6,De R$ 4.401 a R$ 8.000,S,2018-05-26
1257,11,Juliana Souza,540.346.336-38,1990-04-15,F,Superior,7833.22,De R$ 4.401 a R$ 8.000,S,2018-06-05
1258,11,Amanda Lima,275.925.944-59,1962-01-22,M,Fundamental,4786.71,De R$ 4.401 a R$ 8.000,S,2018-05-21
1259,11,Juliana Rodrigues,227.197.352-62,2011-04-01,M,Médio,6131.28,De R$ 4.401 a R$ 8.000,N,2018-10-01
1260,11,Ricardo Souza,209.103.344-95,1974-11-10,F,Pós-graduação,7221.57,De R$ 4.401 a R$ 8.000,N,2018-08-20
1261,11,Maria Costa,829.554.553-29,1979-02-22,F,Pós-graduação,2471.7,Até R$ 2.640,S,2018-09-13
1262,11,Bruno Costa,908.996.636-53,1984-05-17,F,Fundamental,2276.93,Até R$ 2.640,N,2018-09-04
1263,11,Rafael Lima,481.247.820-19,1994-10-19,F,Médio,6835.18,De R$ 4.401 a R$ 8.000,N,2018-06-20
1264,11,Patrícia Souza,354.832.397-39,1979-07-21,F,Pós-graduação,3062.32,De R$ 2.641 a R$ 4.400,S,2018-10-20
1265,11,Maria Rodrigues,830.919.122-59,2010-07-15,F,Superior,2557.32,Até R$ 2.640,N,2018-05-03
1266,11,Camila Costa,191.547.361-54,2004-01-17,M,Superior,3941.3,De R$ 2.641 a R$ 4.400,N,2018-07-03
1267,11,Ricardo Nascimento,760.629.713-77,2002-12-06,M,Fundamental,1938.31,Até R$ 2.640,N,2018-07-30
1268,11,Maria Oliveira,194.730.812-80,1964-04-21,M,Superior,6277.11,De R$ 4.401 a R$ 8.000,S,2018-09-09
1269,11,Pedro Oliveira,979.546.385-33,1982-11-21,M,Pós-graduação,4062.33,De R$ 2.641 a R$ 4.400,N,2018-06-09
1270,11,Maria Nascimento,153.686.770-32,2006-09-12,F,Pós-graduação,1280.81,Até R$ 2.640,N,2018-06-09
1271,11,Beatriz Nascimento,829.178.168-22,1981-03-12,F,Médio,923.71,Até R$ 2.640,S,2018-08-24
1272,11,Lucas Oliveira,646.291.351-11,2009-08-26,F,Médio,6278.19,De R$ 4.401 a R$ 8.000,N,2018-09-06
1273,11,João Costa,238.271.149-70,1961-11-09,M,Médio,4406.57,De R$ 4.401 a R$ 8.000,S,2018-09-30
1274,11,Juliana Rodrigues,351.565.279-24,1992-12-10,M,Médio,4931.82,De R$ 4.401 a R$ 8.000,S,2018-05-15
1275,11,Pedro Rodrigues,641.918.601-96,1993-11-10,F,Pós-graduação,1778.51,Até R$ 2.640,N,2018-10-10
1276,11,Rafael Nascimento,835.957.867-61,2006-08-15,F,Pós-graduação,3348.34,De R$ 2.641 a R$ 4.400,S,2018-09-03
